meeting_id,race_id,race_date,track,race_time,race_class,race_distance,race_prizes,position,trap,dog_id,dog_name,trainer,comments,starting_price,time_s,time_distance,birth_date,weight,color,sire,dam,breeding_info,race_url,odds_ratio,time_seconds,primary_color,weight_kg,trap_numeric,distance_meters,comment_early_pace,comment_led,comment_crowded,comment_strong_finish,comment_middle_runner,comment_rails_runner,comment_wide_runner,dist_range_0_300m,dist_range_301_500m,dist_range_501_700m,dist_range_701_1000m,age_at_race,trap_track_bias
407971,1020850,Thursday 14th March 2024,Newcastle,21:21,A7,480m,1st £130 | Others £50 Race Total £380,1st,3,636010,Alnwick Toonarmy,A Harrison,"Middle,Crowded1,Led 1/2",11/8F,04.82,30.01 (1 1/2),Aug-2022,34.0,d - wbk,Hiya Butt,Shellam Maeby,Aug-2022 | 34.0 | d - wbk | Hiya Butt - Shellam Maeby,https://www.gbgb.org.uk/meeting/?meetingId=407971&raceId=1020850,2.375,4.82,bk,34.0,3,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
407971,1020850,Thursday 14th March 2024,Newcastle,21:21,A7,480m,1st £130 | Others £50 Race Total £380,2nd,4,631738,Watermill Luca,D Alcorn,"BumpedWide1,Chl3",9/2,04.86,30.13 (1 1/2),Mar-2022,34.6,d - bk,Ice On Fire,Emers Cali,Mar-2022 | 34.6 | d - bk | Ice On Fire - Emers Cali,https://www.gbgb.org.uk/meeting/?meetingId=407971&raceId=1020850,5.5,4.86,bk,34.6,4,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
407971,1020850,Thursday 14th March 2024,Newcastle,21:21,A7,480m,1st £130 | Others £50 Race Total £380,3rd,5,622711,Wraysbury Isak,P Rutherford,"SAw,ClearRun",18/1,04.98,30.24 (1 1/4),Oct-2021,33.9,d - bk,Ice On Fire,Wraysbury Dream,Oct-2021 | 33.9 | d - bk | Ice On Fire - Wraysbury Dream,https://www.gbgb.org.uk/meeting/?meetingId=407971&raceId=1020850,19.0,4.98,bk,33.9,5,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
407971,1020850,Thursday 14th March 2024,Newcastle,21:21,A7,480m,1st £130 | Others £50 Race Total £380,4th,1,599737,Eden Pogba,S Ray,"Rails,Crowded1&2",5/1,04.82,30.38 (1 3/4),Nov-2020,32.9,d - bk,Droopys Buick,Faughan Flame,Nov-2020 | 32.9 | d - bk | Droopys Buick - Faughan Flame,https://www.gbgb.org.uk/meeting/?meetingId=407971&raceId=1020850,6.0,4.82,bk,32.9,1,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
407971,1020850,Thursday 14th March 2024,Newcastle,21:21,A7,480m,1st £130 | Others £50 Race Total £380,5th,6,634117,Watermill Vixen,D Alcorn,"VSAw,FcdWide 1/2",6/1,04.91,30.41 (1/2),Jun-2022,26.0,b - bk,Droopys Noah,Long Vixen,Jun-2022 | 26.0 | b - bk | Droopys Noah - Long Vixen,https://www.gbgb.org.uk/meeting/?meetingId=407971&raceId=1020850,7.0,4.91,bk,26.0,6,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
407971,1020850,Thursday 14th March 2024,Newcastle,21:21,A7,480m,1st £130 | Others £50 Race Total £380,6th,2,600815,Nicoles Bluebell,G A Stark,"SAw,EP,Crd1&2",9/4,04.82,30.64 (2 3/4),Aug-2020,28.1,b - be,Droopys Buick,Freddies Girl,Aug-2020 | 28.1 | b - be | Droopys Buick - Freddies Girl,https://www.gbgb.org.uk/meeting/?meetingId=407971&raceId=1020850,3.25,4.82,be,28.1,2,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408000,1021126,Friday 15th March 2024,Newcastle,17:14,A8,480m,1st £125 | Others £50 Race Total £375,1st,1,631740,Watermillcruella,D Alcorn,"Rails,Led 1/4",2/1F,04.79,29.91 (1 3/4),Mar-2022,26.5,b - bk,Ice On Fire,Emers Cali,Mar-2022 | 26.5 | b - bk | Ice On Fire - Emers Cali,https://www.gbgb.org.uk/meeting/?meetingId=408000&raceId=1021126,3.0,4.79,bk,26.5,1,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408000,1021126,Friday 15th March 2024,Newcastle,17:14,A8,480m,1st £125 | Others £50 Race Total £375,2nd,3,635290,Wraysbury Wisp,P Rutherford,RanOn,7/2,04.82,30.05 (1 3/4),Oct-2022,26.5,b - be,Confident Rankin,Wraysbury Dream,Oct-2022 | 26.5 | b - be | Confident Rankin - Wraysbury Dream,https://www.gbgb.org.uk/meeting/?meetingId=408000&raceId=1021126,4.5,4.82,be,26.5,3,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408000,1021126,Friday 15th March 2024,Newcastle,17:14,A8,480m,1st £125 | Others £50 Race Total £375,3rd,2,601060,Abrakebabra Tea,S Roberts,HandyTo4,4/1,04.79,30.17 (1 1/2),Aug-2020,32.5,d - bd,Ardnasool Jet,Droopys Josie,Aug-2020 | 32.5 | d - bd | Ardnasool Jet - Droopys Josie,https://www.gbgb.org.uk/meeting/?meetingId=408000&raceId=1021126,5.0,4.79,bd,32.5,2,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408000,1021126,Friday 15th March 2024,Newcastle,17:14,A8,480m,1st £125 | Others £50 Race Total £375,4th,4,630076,Isak On Fire,J J Fenwick,SoonLedTo 1/4,5/2,04.69,30.26 (1),Jul-2021,31.0,d - bk,Ice On Fire,Dilly Dilly,Jul-2021 | 31.0 | d - bk | Ice On Fire - Dilly Dilly,https://www.gbgb.org.uk/meeting/?meetingId=408000&raceId=1021126,3.5,4.69,bk,31.0,4,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408000,1021126,Friday 15th March 2024,Newcastle,17:14,A8,480m,1st £125 | Others £50 Race Total £375,5th,6,625077,Coppice Arrow,J J Fenwick,Wide4,14/1,04.71,30.67 (5 1/4),Apr-2021,29.3,b - bk,Ice On Fire,Monleek Dawn,Apr-2021 | 29.3 | b - bk | Ice On Fire - Monleek Dawn,https://www.gbgb.org.uk/meeting/?meetingId=408000&raceId=1021126,15.0,4.71,bk,29.3,6,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408000,1021126,Friday 15th March 2024,Newcastle,17:14,A8,480m,1st £125 | Others £50 Race Total £375,6th,5,625555,Jayque Josie,J T Edgar,FcdWide4,5/1,04.85,30.77 (1 1/4),Dec-2020,30.0,b - wbk,Slippery Robert,Camacca,Dec-2020 | 30.0 | b - wbk | Slippery Robert - Camacca,https://www.gbgb.org.uk/meeting/?meetingId=408000&raceId=1021126,6.0,4.85,bk,30.0,5,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408083,1021619,Sunday 17th March 2024,Doncaster,13:34,A2,483m,1st £130 | Others £40 Race Total £330,1st,3,551880,Happy Tally,S A Birks,"Mid,QAw,ALed",6/4F,04.21,30.01 (1),Oct-2019,35.5,d - bk,Crash,Bigmans Daisy,Oct-2019 | 35.5 | d - bk | Crash - Bigmans Daisy,https://www.gbgb.org.uk/meeting/?meetingId=408083&raceId=1021619,2.5,4.21,bk,35.5,3,483,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408083,1021619,Sunday 17th March 2024,Doncaster,13:34,A2,483m,1st £130 | Others £40 Race Total £330,2nd,6,549848,Crying Old Kevin,M Haythorne,"Wide,RanOn",10/3,04.38,30.09 (1),Sep-2019,33.5,d - bk,Paradise Madison,Kildroum Maybe,Sep-2019 | 33.5 | d - bk | Paradise Madison - Kildroum Maybe,https://www.gbgb.org.uk/meeting/?meetingId=408083&raceId=1021619,4.333333333333334,4.38,bk,33.5,6,483,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408083,1021619,Sunday 17th March 2024,Doncaster,13:34,A2,483m,1st £130 | Others £40 Race Total £330,3rd,1,630821,Coolemount Holly,P Prior,"MidRls,ClrRun",2/1,04.29,30.16 (3/4),Sep-2021,29.4,b - bk,Pat C Sabbath,Coolemount Bally,Sep-2021 | 29.4 | b - bk | Pat C Sabbath - Coolemount Bally,https://www.gbgb.org.uk/meeting/?meetingId=408083&raceId=1021619,3.0,4.29,bk,29.4,1,483,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408083,1021619,Sunday 17th March 2024,Doncaster,13:34,A2,483m,1st £130 | Others £40 Race Total £330,4th,5,592284,Footfield George,K Bowman,"Mid,SAw,RanOn",6/1,04.45,30.20 (1/2),Apr-2020,31.8,d - bk,Droopys Cain,Madabout Bella,Apr-2020 | 31.8 | d - bk | Droopys Cain - Madabout Bella,https://www.gbgb.org.uk/meeting/?meetingId=408083&raceId=1021619,7.0,4.45,bk,31.8,5,483,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408083,1021619,Sunday 17th March 2024,Doncaster,13:34,A2,483m,1st £130 | Others £40 Race Total £330,5th,4,608925,Knockduff Markle,S A Birks,"Mid,ClrRun",8/1,04.29,30.27 (1),Dec-2020,26.0,b - bk,Ballymac Eske,Mustang Markle,Dec-2020 | 26.0 | b - bk | Ballymac Eske - Mustang Markle,https://www.gbgb.org.uk/meeting/?meetingId=408083&raceId=1021619,9.0,4.29,bk,26.0,4,483,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408083,1021619,Sunday 17th March 2024,Doncaster,13:34,A2,483m,1st £130 | Others £40 Race Total £330,6th,2,589102,Vale Blonde,K Bowman,"MidRls,BmpStt",20/1,04.38,30.58 (3 3/4),Jun-2020,27.7,b - f,Pat C Sabbath,Vale Recruit,Jun-2020 | 27.7 | b - f | Pat C Sabbath - Vale Recruit,https://www.gbgb.org.uk/meeting/?meetingId=408083&raceId=1021619,21.0,4.38,f,27.7,2,483,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408083,1021621,Sunday 17th March 2024,Doncaster,14:12,D2,275m,1st £95 | Others £40 Race Total £295,1st,1,552787,Pennys Candy,R C Hardy,"Rls,EP,Led1",15/8,-,17.37 (1/2),Aug-2019,29.8,b - f,Pat C Sabbath,Pennys Minnie,Aug-2019 | 29.8 | b - f | Pat C Sabbath - Pennys Minnie,https://www.gbgb.org.uk/meeting/?meetingId=408083&raceId=1021621,2.875,0.0,f,29.8,1,275,0,0,0,0,0,0,0,1,0,0,0,3.0,0.15
408083,1021621,Sunday 17th March 2024,Doncaster,14:12,D2,275m,1st £95 | Others £40 Race Total £295,2nd,3,551891,Rathmeehan Blake,M G Adamson,"MidRls,ClrRun",7/4F,-,17.42 (1/2),Jun-2019,28.1,d - bk,Laughil Blake,Rathmeehan Holly,Jun-2019 | 28.1 | d - bk | Laughil Blake - Rathmeehan Holly,https://www.gbgb.org.uk/meeting/?meetingId=408083&raceId=1021621,2.75,0.0,bk,28.1,3,275,0,0,0,0,0,0,0,1,0,0,0,3.0,0.15
408083,1021621,Sunday 17th March 2024,Doncaster,14:12,D2,275m,1st £95 | Others £40 Race Total £295,3rd,2,624497,Triangle Gina,S Smith,"Mid,ClrRun",11/2,-,17.48 (3/4),Jul-2021,30.4,b - be,Droopys Sydney,Triangle Delight,Jul-2021 | 30.4 | b - be | Droopys Sydney - Triangle Delight,https://www.gbgb.org.uk/meeting/?meetingId=408083&raceId=1021621,6.5,0.0,be,30.4,2,275,0,0,0,0,0,0,0,1,0,0,0,3.0,0.15
408083,1021621,Sunday 17th March 2024,Doncaster,14:12,D2,275m,1st £95 | Others £40 Race Total £295,4th,5,638948,Ballymac Hanson,S A Birks,"MidWide,SAw",7/1,-,17.60 (1 1/2),Oct-2022,30.8,d - dkbd,Ballymac Best,Global Volcano,Oct-2022 | 30.8 | d - dkbd | Ballymac Best - Global Volcano,https://www.gbgb.org.uk/meeting/?meetingId=408083&raceId=1021621,8.0,0.0,bd,30.8,5,275,0,0,0,0,0,0,0,1,0,0,0,3.0,0.15
408083,1021621,Sunday 17th March 2024,Doncaster,14:12,D2,275m,1st £95 | Others £40 Race Total £295,5th,6,594052,Myla Rayne,K Bowman,"MidWide,QAw,Led-1",8/1,-,17.79 (2 1/2),Oct-2020,28.1,b - bkw,Ballymac Matt,Ballymac Meena,Oct-2020 | 28.1 | b - bkw | Ballymac Matt - Ballymac Meena,https://www.gbgb.org.uk/meeting/?meetingId=408083&raceId=1021621,9.0,0.0,bk,28.1,6,275,0,0,0,0,0,0,0,1,0,0,0,3.0,0.15
408083,1021621,Sunday 17th March 2024,Doncaster,14:12,D2,275m,1st £95 | Others £40 Race Total £295,6th,4,627209,Ruffian Jewel,R J Overton,"Mid,FcdCk1",5/1,-,17.97 (2 1/4),Aug-2021,28.1,b - bebd,Ballymac Vic,Dorotas Irena,Aug-2021 | 28.1 | b - bebd | Ballymac Vic - Dorotas Irena,https://www.gbgb.org.uk/meeting/?meetingId=408083&raceId=1021621,6.0,0.0,bd,28.1,4,275,0,0,0,0,0,0,0,1,0,0,0,3.0,0.15
408133,1021818,Saturday 16th March 2024,Newcastle,15:13,HP,480m,1st £155 | Others £55 Race Total £430,1st,2,635577,Alnwick Harry,A Harrison,LedNearLine,10/3,R8,29.09 (3/4),Aug-2022,33.8,d - bk,Hiya Butt,Shellam Maeby,Aug-2022 | 33.8 | d - bk | Hiya Butt - Shellam Maeby,https://www.gbgb.org.uk/meeting/?meetingId=408133&raceId=1021818,4.333333333333334,0.0,bk,33.8,2,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408133,1021818,Saturday 16th March 2024,Newcastle,15:13,HP,480m,1st £155 | Others £55 Race Total £430,2nd,3,621317,Blackhouse Mindi,S Ray,Led3ToNearLine,9/4,R7,29.16 (3/4),Aug-2021,34.2,d - f,Hiya Butt,Blackhouse Ash,Aug-2021 | 34.2 | d - f | Hiya Butt - Blackhouse Ash,https://www.gbgb.org.uk/meeting/?meetingId=408133&raceId=1021818,3.25,0.0,f,34.2,3,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408133,1021818,Saturday 16th March 2024,Newcastle,15:13,HP,480m,1st £155 | Others £55 Race Total £430,3rd,4,634406,Swift Realex,R Hale,RanOn,12/1,R3,29.27 (1 1/2),Jan-2022,26.8,b - be,Droopys Sydney,Swift Magnetic,Jan-2022 | 26.8 | b - be | Droopys Sydney - Swift Magnetic,https://www.gbgb.org.uk/meeting/?meetingId=408133&raceId=1021818,13.0,0.0,be,26.8,4,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408133,1021818,Saturday 16th March 2024,Newcastle,15:13,HP,480m,1st £155 | Others £55 Race Total £430,4th,5,625337,Simpson Dylan,D Blackbird,Bumped1,6/1,R2,29.42 (1 3/4),Jul-2021,35.9,d - bd,Skywalker Logan,Knockalton Emily,Jul-2021 | 35.9 | d - bd | Skywalker Logan - Knockalton Emily,https://www.gbgb.org.uk/meeting/?meetingId=408133&raceId=1021818,7.0,0.0,bd,35.9,5,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408133,1021818,Saturday 16th March 2024,Newcastle,15:13,HP,480m,1st £155 | Others £55 Race Total £430,5th,6,624798,Turree Marven,A Harrison,Baulked1,9/2,Scr,29.43 (SH),Apr-2021,37.5,d - bk,Good News,Turree Kate,Apr-2021 | 37.5 | d - bk | Good News - Turree Kate,https://www.gbgb.org.uk/meeting/?meetingId=408133&raceId=1021818,5.5,0.0,bk,37.5,6,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408133,1021818,Saturday 16th March 2024,Newcastle,15:13,HP,480m,1st £155 | Others £55 Race Total £430,6th,1,637615,Extra Flavour,C J Lister,LedTo3,2/1F,R12,29.51 (1),Jun-2022,24.5,b - bk,Pestana,Lemon Kerrie,Jun-2022 | 24.5 | b - bk | Pestana - Lemon Kerrie,https://www.gbgb.org.uk/meeting/?meetingId=408133&raceId=1021818,3.0,0.0,bk,24.5,1,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408184,1022079,Monday 18th March 2024,Romford,11:02,A11,400m,1st £105 | Others £45 Race Total £330,1st,4,638526,Kingdom Kid,E Y Bell,"EPace,Middle,LedRunUp",7/2,03.89,25.42 (3),Jun-2022,31.8,d - bk,Pestana,Kingdom Queen,Jun-2022 | 31.8 | d - bk | Pestana - Kingdom Queen,https://www.gbgb.org.uk/meeting/?meetingId=408184&raceId=1022079,4.5,3.89,bk,31.8,4,400,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408184,1022079,Monday 18th March 2024,Romford,11:02,A11,400m,1st £105 | Others £45 Race Total £330,2nd,1,584322,Dragonflyinamber,N J Hunt,"ModAway,Rails,RanOn",7/1,03.97,25.66 (3),Apr-2020,27.0,b - bebd,Castell Henry,Forest Apple,Apr-2020 | 27.0 | b - bebd | Castell Henry - Forest Apple,https://www.gbgb.org.uk/meeting/?meetingId=408184&raceId=1022079,8.0,3.97,bd,27.0,1,400,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408184,1022079,Monday 18th March 2024,Romford,11:02,A11,400m,1st £105 | Others £45 Race Total £330,3rd,6,622422,Skidroes Ten,B Doyle,"QuickAway,Wide,EvCh",5/6F,03.90,25.68 (HD),May-2021,32.7,d - bk,Grangeview Ten,Dromulton Queen,May-2021 | 32.7 | d - bk | Grangeview Ten - Dromulton Queen,https://www.gbgb.org.uk/meeting/?meetingId=408184&raceId=1022079,1.8333333333333335,3.9,bk,32.7,6,400,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408184,1022079,Monday 18th March 2024,Romford,11:02,A11,400m,1st £105 | Others £45 Race Total £330,4th,5,613353,Young Troy,P W Young,"Wide,ClearRun",11/1,03.94,25.90 (2 3/4),Jan-2021,38.9,d - bd,Troy Bella,Riada Princess,Jan-2021 | 38.9 | d - bd | Troy Bella - Riada Princess,https://www.gbgb.org.uk/meeting/?meetingId=408184&raceId=1022079,12.0,3.94,bd,38.9,5,400,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408184,1022079,Monday 18th March 2024,Romford,11:02,A11,400m,1st £105 | Others £45 Race Total £330,5th,3,639074,Romford Star,D R Jinks,"MidTRls,BmpRnUp& 1/4,FcdTCk3",4/1,04.08,26.02 (1 1/2),Oct-2022,25.1,b - f,Magical Bale,Definate Ark,Oct-2022 | 25.1 | b - f | Magical Bale - Definate Ark,https://www.gbgb.org.uk/meeting/?meetingId=408184&raceId=1022079,5.0,4.08,f,25.1,3,400,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408184,1022079,Monday 18th March 2024,Romford,11:02,A11,400m,1st £105 | Others £45 Race Total £330,6th,2,638531,Jeopardy Blitz,P W Young,"Middle,BumpedRunUp& 1/4",9/1,04.09,26.08 (3/4),Sep-2022,31.2,d - bk,Burgess Bucks,Pipette,Sep-2022 | 31.2 | d - bk | Burgess Bucks - Pipette,https://www.gbgb.org.uk/meeting/?meetingId=408184&raceId=1022079,10.0,4.09,bk,31.2,2,400,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408213,1022377,Tuesday 19th March 2024,Newcastle,12:54,A6,480m,1st £135 | Others £55 Race Total £410,1st,2,635385,Wraysbury Tonali,P Rutherford,"Led1,HeldOn",11/4,04.78,29.71 (SH),Oct-2022,33.6,d - wbk,Confident Rankin,Wraysbury Dream,Oct-2022 | 33.6 | d - wbk | Confident Rankin - Wraysbury Dream,https://www.gbgb.org.uk/meeting/?meetingId=408213&raceId=1022377,3.75,4.78,bk,33.6,2,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408213,1022377,Tuesday 19th March 2024,Newcastle,12:54,A6,480m,1st £135 | Others £55 Race Total £410,2nd,6,540727,Emers Dawn,S Ray,"FcdWide4,FinishedWell",11/4,04.80,29.72 (SH),Jan-2019,27.8,b - bkw,Droopys Jet,Free To Sky,Jan-2019 | 27.8 | b - bkw | Droopys Jet - Free To Sky,https://www.gbgb.org.uk/meeting/?meetingId=408213&raceId=1022377,3.75,4.8,bk,27.8,6,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408213,1022377,Tuesday 19th March 2024,Newcastle,12:54,A6,480m,1st £135 | Others £55 Race Total £410,3rd,4,638242,Knockalton Bono,D Little,EveryChance,5/1,04.84,29.78 (3/4),Aug-2022,29.9,d - be,Broadstrand Bono,Express Shine,Aug-2022 | 29.9 | d - be | Broadstrand Bono - Express Shine,https://www.gbgb.org.uk/meeting/?meetingId=408213&raceId=1022377,6.0,4.84,be,29.9,4,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408213,1022377,Tuesday 19th March 2024,Newcastle,12:54,A6,480m,1st £135 | Others £55 Race Total £410,4th,5,602519,Alnwick Girl,A Harrison,ClearRun,5/1,04.78,29.94 (2),Feb-2021,27.5,b - bk,Romeo Recruit,Shellam Maeby,Feb-2021 | 27.5 | b - bk | Romeo Recruit - Shellam Maeby,https://www.gbgb.org.uk/meeting/?meetingId=408213&raceId=1022377,6.0,4.78,bk,27.5,5,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408213,1022377,Tuesday 19th March 2024,Newcastle,12:54,A6,480m,1st £135 | Others £55 Race Total £410,5th,3,636768,Westforth Korky,G A Stark,"LedT1,Chl&FcdTCk4",5/2F,04.76,30.10 (2),Apr-2022,28.6,d - be,Ballymac Cashout,Skirk Grace,Apr-2022 | 28.6 | d - be | Ballymac Cashout - Skirk Grace,https://www.gbgb.org.uk/meeting/?meetingId=408213&raceId=1022377,3.5,4.76,be,28.6,3,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408213,1022377,Tuesday 19th March 2024,Newcastle,12:54,A6,480m,1st £135 | Others £55 Race Total £410,6th,1,635576,Alnwick Potter,A Harrison,"Rls,Crowded3",7/1,04.80,30.42 (4),Aug-2022,32.8,d - wbk,Hiya Butt,Shellam Maeby,Aug-2022 | 32.8 | d - wbk | Hiya Butt - Shellam Maeby,https://www.gbgb.org.uk/meeting/?meetingId=408213&raceId=1022377,8.0,4.8,bk,32.8,1,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408260,1022785,Wednesday 20th March 2024,Newcastle,16:49,A6,480m,1st £135 | Others £55 Race Total £410,1st,6,626556,Megan On Fire,J J Fenwick,"Wide,AlwaysHandy,Led3",12/1,04.71,29.39 (3),Jul-2021,31.6,b - bk,Ice On Fire,Dilly Dilly,Jul-2021 | 31.6 | b - bk | Ice On Fire - Dilly Dilly,https://www.gbgb.org.uk/meeting/?meetingId=408260&raceId=1022785,13.0,4.71,bk,31.6,6,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408260,1022785,Wednesday 20th March 2024,Newcastle,16:49,A6,480m,1st £135 | Others £55 Race Total £410,2nd,1,602441,Crooks Anna,S Caile,Led1To3,9/2,04.77,29.64 (3),Jun-2020,27.1,b - bk,Pat C Sabbath,Coolemount Bally,Jun-2020 | 27.1 | b - bk | Pat C Sabbath - Coolemount Bally,https://www.gbgb.org.uk/meeting/?meetingId=408260&raceId=1022785,5.5,4.77,bk,27.1,1,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408260,1022785,Wednesday 20th March 2024,Newcastle,16:49,A6,480m,1st £135 | Others £55 Race Total £410,3rd,3,626901,Alnwick Legend,A Harrison,Crd&FcdTCk 1/4,2/5F,04.81,29.74 (1 1/4),Oct-2021,32.3,d - bk,Droopys Sydney,Droopys Live,Oct-2021 | 32.3 | d - bk | Droopys Sydney - Droopys Live,https://www.gbgb.org.uk/meeting/?meetingId=408260&raceId=1022785,1.4,4.81,bk,32.3,3,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408260,1022785,Wednesday 20th March 2024,Newcastle,16:49,A6,480m,1st £135 | Others £55 Race Total £410,4th,5,629674,Emers Fireman,D Winder,Crowded&FcdW 1/4,14/1,04.82,29.82 (1),Oct-2021,36.1,d - bk,Ice On fire,Emers Ivy,Oct-2021 | 36.1 | d - bk | Ice On fire - Emers Ivy,https://www.gbgb.org.uk/meeting/?meetingId=408260&raceId=1022785,15.0,4.82,bk,36.1,5,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408260,1022785,Wednesday 20th March 2024,Newcastle,16:49,A6,480m,1st £135 | Others £55 Race Total £410,5th,2,623096,Swift Tia,J T Edgar,ClearRun,8/1,04.87,30.02 (2 1/2),Jun-2021,26.4,b - bd,Belles Direction,Swift Foundry,Jun-2021 | 26.4 | b - bd | Belles Direction - Swift Foundry,https://www.gbgb.org.uk/meeting/?meetingId=408260&raceId=1022785,9.0,4.87,bd,26.4,2,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408260,1022785,Wednesday 20th March 2024,Newcastle,16:49,A6,480m,1st £135 | Others £55 Race Total £410,6th,4,636010,Alnwick Toonarmy,A Harrison,"EPace,Bumped1",7/1,04.76,30.11 (1 1/4),Aug-2022,34.1,d - wbk,Hiya Butt,Shellam Maeby,Aug-2022 | 34.1 | d - wbk | Hiya Butt - Shellam Maeby,https://www.gbgb.org.uk/meeting/?meetingId=408260&raceId=1022785,8.0,4.76,bk,34.1,4,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408261,1022868,Thursday 21st March 2024,Newcastle,21:36,A8,480m,1st £125 | Others £50 Race Total £375,1st,5,626554,Russo On Fire,J J Fenwick,"MidTWide,Led1,Clear3",8/1,04.70,29.84 (4),Jul-2021,29.2,b - bk,Ice On Fire,Dilly Dilly,Jul-2021 | 29.2 | b - bk | Ice On Fire - Dilly Dilly,https://www.gbgb.org.uk/meeting/?meetingId=408261&raceId=1022868,9.0,4.7,bk,29.2,5,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408261,1022868,Thursday 21st March 2024,Newcastle,21:36,A8,480m,1st £125 | Others £50 Race Total £375,2nd,2,612016,Dukes Mystery,J J Fenwick,"Rails,Crowded3,RanOn",2/1F,04.82,30.17 (4),Dec-2020,31.5,b - bk,Ice On Fire,Do The Dab,Dec-2020 | 31.5 | b - bk | Ice On Fire - Do The Dab,https://www.gbgb.org.uk/meeting/?meetingId=408261&raceId=1022868,3.0,4.82,bk,31.5,2,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408261,1022868,Thursday 21st March 2024,Newcastle,21:36,A8,480m,1st £125 | Others £50 Race Total £375,3rd,6,585665,Altmore Midget,J T Edgar,"SAw,BumpedWide1",4/1,04.75,30.18 (SH),Oct-2019,26.3,b - bk,Droopys Jet,Athboy Premier,Oct-2019 | 26.3 | b - bk | Droopys Jet - Athboy Premier,https://www.gbgb.org.uk/meeting/?meetingId=408261&raceId=1022868,5.0,4.75,bk,26.3,6,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408261,1022868,Thursday 21st March 2024,Newcastle,21:36,A8,480m,1st £125 | Others £50 Race Total £375,4th,4,629166,Westforth Apollo,G A Stark,"Middle,BBmp1",7/1,04.72,30.39 (2 3/4),Aug-2021,31.4,d - bk,Newinn Taylor,Sheilas Machine,Aug-2021 | 31.4 | d - bk | Newinn Taylor - Sheilas Machine,https://www.gbgb.org.uk/meeting/?meetingId=408261&raceId=1022868,8.0,4.72,bk,31.4,4,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
408261,1022868,Thursday 21st March 2024,Newcastle,21:36,A8,480m,1st £125 | Others £50 Race Total £375,5th,3,635290,Wraysbury Wisp,P Rutherford,"VSAw,BadlyCrowded3",9/4,04.89,30.49 (1 1/4),Oct-2022,26.3,b - be,Confident Rankin,Wraysbury Dream,Oct-2022 | 26.3 | b - be | Confident Rankin - Wraysbury Dream,https://www.gbgb.org.uk/meeting/?meetingId=408261&raceId=1022868,3.25,4.89,be,26.3,3,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
